time_s,segment,body,x_m,y_m,z_m
4.260000,0,RR_2,-0.34253374,-0.32312092,0.07157579
4.280000,0,RR_2,-0.33951062,-0.31905538,0.07213724
4.300000,0,RR_2,-0.33700138,-0.31517723,0.07270239
4.320000,0,RR_2,-0.33470187,-0.31137964,0.07331791
4.340000,0,RR_2,-0.33246401,-0.30705693,0.07405347
4.360000,0,RR_2,-0.33041865,-0.30324274,0.07481204
4.380000,0,RR_2,-0.32896656,-0.29930305,0.07555716
4.400000,0,RR_2,-0.32785359,-0.29524192,0.07634737
4.420000,0,RR_2,-0.32686034,-0.29164010,0.07713364
4.440000,0,RR_2,-0.32613295,-0.28779566,0.07799546
4.460000,0,RR_2,-0.32523525,-0.28508651,0.07873267
4.480000,0,RR_2,-0.32474250,-0.28235543,0.07944189
4.500000,0,RR_2,-0.32443357,-0.27874213,0.08038703
4.520000,0,RR_2,-0.32375827,-0.27550671,0.08138012
4.540000,0,RR_2,-0.32316387,-0.27200374,0.08250522
4.560000,0,RR_2,-0.32245353,-0.26863348,0.08368814
4.580000,0,RR_2,-0.32187811,-0.26491749,0.08504053
4.600000,0,RR_2,-0.32094169,-0.26272783,0.08598696
4.620000,0,RR_2,-0.32059449,-0.26062199,0.08682764
4.640000,0,RR_2,-0.32143998,-0.25749764,0.08789617
4.660000,0,RR_2,-0.32190296,-0.25407845,0.08923288
4.680000,0,RR_2,-0.32257083,-0.25099164,0.09047870
4.700000,0,RR_2,-0.32307404,-0.24809670,0.09173782
4.720000,0,RR_2,-0.32404774,-0.24550724,0.09284601
4.740000,0,RR_2,-0.32479557,-0.24304573,0.09398288
4.760000,0,RR_2,-0.32590044,-0.24073200,0.09504817
4.780000,0,RR_2,-0.32699129,-0.23838294,0.09619024
4.800000,0,RR_2,-0.32823703,-0.23722354,0.09668687
4.820000,0,RR_2,-0.32918426,-0.23627318,0.09711759
4.840000,0,RR_2,-0.33067036,-0.23396479,0.09830955
