time_s,segment,body,x_m,y_m,z_m
1.900000,0,RL_2,-0.15384470,0.20805568,0.05938148
1.900000,0,RR_2,-0.19022518,-0.22817770,0.05898941
1.920000,0,FL_2,0.25525337,0.19173567,0.05900173
1.920000,0,FR_2,0.22844675,-0.25449374,0.05895080
1.920000,0,RL_2,-0.15384473,0.20805581,0.05938164
1.920000,0,RR_2,-0.19022487,-0.22817759,0.05898944
1.940000,0,FL_2,0.25525346,0.19173573,0.05900174
1.940000,0,FR_2,0.22844680,-0.25449347,0.05895064
1.940000,0,RL_2,-0.15384467,0.20805579,0.05938163
1.940000,0,RR_2,-0.19022490,-0.22817741,0.05898939
1.960000,0,FL_2,0.25525349,0.19173582,0.05900185
1.960000,0,FR_2,0.22844668,-0.25449350,0.05895067
1.960000,0,RL_2,-0.15384491,0.20805593,0.05938169
1.960000,0,RR_2,-0.19022477,-0.22817744,0.05898914
1.980000,0,FL_2,0.25525337,0.19173592,0.05900169
1.980000,0,FR_2,0.22844675,-0.25449347,0.05895083
1.980000,0,RL_2,-0.15384483,0.20805584,0.05938154
1.980000,0,RR_2,-0.19022490,-0.22817752,0.05898932
2.000000,0,FL_2,0.25525340,0.19173586,0.05900188
2.000000,0,FR_2,0.22844690,-0.25449347,0.05895078
2.000000,0,RL_2,-0.15384462,0.20805593,0.05938169
2.000000,0,RR_2,-0.19022475,-0.22817746,0.05898930
2.020000,0,FL_2,0.25525323,0.19173592,0.05900178
2.020000,0,FR_2,0.22844690,-0.25449324,0.05895080
2.020000,0,RL_2,-0.15384477,0.20805605,0.05938173
2.020000,0,RR_2,-0.19022468,-0.22817728,0.05898932
2.040000,0,FL_2,0.25525334,0.19173600,0.05900183
2.040000,0,FR_2,0.22844692,-0.25449330,0.05895076
2.040000,0,RL_2,-0.15384474,0.20805614,0.05938154
2.040000,0,RR_2,-0.19022489,-0.22817735,0.05898941
2.060000,0,FL_2,0.25525331,0.19173618,0.05900182
2.060000,0,FR_2,0.22844695,-0.25449324,0.05895063
2.060000,0,RL_2,-0.15384476,0.20805617,0.05938150
2.060000,0,RR_2,-0.19022477,-0.22817725,0.05898914
2.080000,0,FL_2,0.25525329,0.19173610,0.05900177
2.080000,0,FR_2,0.22844701,-0.25449321,0.05895076
2.080000,0,RL_2,-0.15384483,0.20805597,0.05938158
2.080000,0,RR_2,-0.19022477,-0.22817728,0.05898931
2.100000,0,FL_2,0.25525340,0.19173618,0.05900173
2.100000,0,FR_2,0.22844690,-0.25449327,0.05895089
2.100000,0,RL_2,-0.15384477,0.20805608,0.05938166
2.100000,0,RR_2,-0.19022484,-0.22817723,0.05898942
2.120000,0,FL_2,0.25525329,0.19173618,0.05900183
2.120000,0,FR_2,0.22844702,-0.25449312,0.05895067
2.120000,0,RL_2,-0.15384495,0.20805620,0.05938175
2.120000,0,RR_2,-0.19022477,-0.22817720,0.05898945
2.140000,0,FL_2,0.25525329,0.19173627,0.05900184
2.140000,0,FR_2,0.22844702,-0.25449318,0.05895074
2.140000,0,RL_2,-0.15384477,0.20805620,0.05938160
2.140000,0,RR_2,-0.19022469,-0.22817710,0.05898924
2.160000,0,FL_2,0.25525349,0.19173616,0.05900189
2.160000,0,FR_2,0.22844693,-0.25449312,0.05895063
2.160000,0,RL_2,-0.15384479,0.20805632,0.05938164
2.160000,0,RR_2,-0.19022478,-0.22817716,0.05898926
2.180000,0,FL_2,0.25525329,0.19173627,0.05900175
2.180000,0,FR_2,0.22844699,-0.25449315,0.05895071
2.180000,0,RL_2,-0.15384480,0.20805614,0.05938160
2.180000,0,RR_2,-0.19022474,-0.22817720,0.05898936
2.200000,0,FL_2,0.25525334,0.19173618,0.05900182
2.200000,0,FR_2,0.22844692,-0.25449321,0.05895083
2.200000,0,RL_2,-0.15384498,0.20805618,0.05938168
2.200000,0,RR_2,-0.19022481,-0.22817725,0.05898925
2.220000,0,FL_2,0.25525331,0.19173612,0.05900177
2.220000,0,FR_2,0.22844693,-0.25449318,0.05895073
2.220000,0,RL_2,-0.15384476,0.20805603,0.05938158
2.220000,0,RR_2,-0.19022475,-0.22817726,0.05898945
